TicketKey,TicketID,Project,ProjectKey,Summary,Description,IssueType,Status,StatusCategory,IsCurrent,StatusEntryDate,StatusExitDate,TimeInStatusHours,Priority,Assignee,AssigneeEmail,AssigneeAccountID,Reporter,Creator,Created,Updated,ResolutionDate,DueDate,SprintState
DL-901,10197,DL,DL,HASHING PRIMARY KEYS + LOADING IN A LOOKUP TABLE,Analyse et développement selon les spécifications du ticket DL-901.,Story,In Analysis,In Progress,No,19/08/2025 00:00,20/08/2025 15:33,39.56,Medium,latifa,bensalem.saber@gtiinfo.com.tn,acc_0197,Chef de projet,Chef de projet,19/08/2025 00:00,20/08/2025 15:33,,2025/09/02,Sprint 13
DL-901,10197,DL,DL,HASHING PRIMARY KEYS + LOADING IN A LOOKUP TABLE,Analyse et développement selon les spécifications du ticket DL-901.,Story,To Do,In Progress,No,20/08/2025 15:33,21/08/2025 07:59,16.44,Medium,latifa,bensalem.saber@gtiinfo.com.tn,acc_0197,Chef de projet,Chef de projet,19/08/2025 00:00,21/08/2025 07:59,,2025/09/02,Sprint 13
DL-901,10197,DL,DL,HASHING PRIMARY KEYS + LOADING IN A LOOKUP TABLE,Analyse et développement selon les spécifications du ticket DL-901.,Story,In Process,In Progress,No,21/08/2025 07:59,23/08/2025 06:13,46.24,Medium,latifa,bensalem.saber@gtiinfo.com.tn,acc_0197,Chef de projet,Chef de projet,19/08/2025 00:00,23/08/2025 06:13,,2025/09/02,Sprint 13
DL-901,10197,DL,DL,HASHING PRIMARY KEYS + LOADING IN A LOOKUP TABLE,Analyse et développement selon les spécifications du ticket DL-901.,Story,In Review,In Progress,No,23/08/2025 06:13,25/08/2025 02:44,44.51,Medium,latifa,bensalem.saber@gtiinfo.com.tn,acc_0197,Chef de projet,Chef de projet,19/08/2025 00:00,25/08/2025 02:44,,2025/09/02,Sprint 13
DL-901,10197,DL,DL,HASHING PRIMARY KEYS + LOADING IN A LOOKUP TABLE,Analyse et développement selon les spécifications du ticket DL-901.,Story,Ready For Test,In Progress,No,25/08/2025 02:44,25/08/2025 20:55,18.19,Medium,latifa,bensalem.saber@gtiinfo.com.tn,acc_0197,Chef de projet,Chef de projet,19/08/2025 00:00,25/08/2025 20:55,,2025/09/02,Sprint 13
DL-901,10197,DL,DL,HASHING PRIMARY KEYS + LOADING IN A LOOKUP TABLE,Analyse et développement selon les spécifications du ticket DL-901.,Story,QA In Process,In Progress,No,25/08/2025 20:55,27/08/2025 14:53,41.96,Medium,latifa,bensalem.saber@gtiinfo.com.tn,acc_0197,Chef de projet,Chef de projet,19/08/2025 00:00,27/08/2025 14:53,,2025/09/02,Sprint 13
DL-901,10197,DL,DL,HASHING PRIMARY KEYS + LOADING IN A LOOKUP TABLE,Analyse et développement selon les spécifications du ticket DL-901.,Story,Correction Post Review,In Progress,No,27/08/2025 14:53,28/08/2025 16:46,25.89,Medium,latifa,bensalem.saber@gtiinfo.com.tn,acc_0197,Chef de projet,Chef de projet,19/08/2025 00:00,28/08/2025 16:46,,2025/09/02,Sprint 13
DL-901,10197,DL,DL,HASHING PRIMARY KEYS + LOADING IN A LOOKUP TABLE,Analyse et développement selon les spécifications du ticket DL-901.,Story,Correction Post QA,In Progress,No,28/08/2025 16:46,29/08/2025 13:03,20.28,Medium,latifa,bensalem.saber@gtiinfo.com.tn,acc_0197,Chef de projet,Chef de projet,19/08/2025 00:00,29/08/2025 13:03,,2025/09/02,Sprint 13
DL-901,10197,DL,DL,HASHING PRIMARY KEYS + LOADING IN A LOOKUP TABLE,Analyse et développement selon les spécifications du ticket DL-901.,Story,Blocked,In Progress,No,29/08/2025 13:03,31/08/2025 11:27,46.39,Medium,latifa,bensalem.saber@gtiinfo.com.tn,acc_0197,Chef de projet,Chef de projet,19/08/2025 00:00,31/08/2025 11:27,,2025/09/02,Sprint 13
DL-901,10197,DL,DL,HASHING PRIMARY KEYS + LOADING IN A LOOKUP TABLE,Analyse et développement selon les spécifications du ticket DL-901.,Story,To Be Deployed,Done,Yes,31/08/2025 11:27,31/08/2025 11:27,0.0,Medium,latifa,bensalem.saber@gtiinfo.com.tn,acc_0197,Chef de projet,Chef de projet,19/08/2025 00:00,31/08/2025 11:27,31/08/2025 11:27,2025/09/02,Sprint 13
DL-1030,10198,DL,DL, Move to silver : US cross crédit Lot 2,Analyse et développement selon les spécifications du ticket DL-1030.,Story,In Analysis,In Progress,No,06/10/2025 00:00,07/10/2025 14:47,38.79,Medium,Ahlem Tlili,teber.nour@gtiinfo.com.tn,acc_0198,Chef de projet,Chef de projet,06/10/2025 00:00,07/10/2025 14:47,,2025/10/19,Sprint 16
DL-1030,10198,DL,DL, Move to silver : US cross crédit Lot 2,Analyse et développement selon les spécifications du ticket DL-1030.,Story,To Do,In Progress,No,07/10/2025 14:47,08/10/2025 01:45,10.96,Medium,Ahlem Tlili,teber.nour@gtiinfo.com.tn,acc_0198,Chef de projet,Chef de projet,06/10/2025 00:00,08/10/2025 01:45,,2025/10/19,Sprint 16
DL-1030,10198,DL,DL, Move to silver : US cross crédit Lot 2,Analyse et développement selon les spécifications du ticket DL-1030.,Story,In Process,In Progress,No,08/10/2025 01:45,09/10/2025 09:27,31.69,Medium,Ahlem Tlili,teber.nour@gtiinfo.com.tn,acc_0198,Chef de projet,Chef de projet,06/10/2025 00:00,09/10/2025 09:27,,2025/10/19,Sprint 16
DL-1030,10198,DL,DL, Move to silver : US cross crédit Lot 2,Analyse et développement selon les spécifications du ticket DL-1030.,Story,In Review,In Progress,No,09/10/2025 09:27,10/10/2025 10:22,24.93,Medium,Ahlem Tlili,teber.nour@gtiinfo.com.tn,acc_0198,Chef de projet,Chef de projet,06/10/2025 00:00,10/10/2025 10:22,,2025/10/19,Sprint 16
DL-1030,10198,DL,DL, Move to silver : US cross crédit Lot 2,Analyse et développement selon les spécifications du ticket DL-1030.,Story,Ready For Test,In Progress,No,10/10/2025 10:22,10/10/2025 18:54,8.53,Medium,Ahlem Tlili,teber.nour@gtiinfo.com.tn,acc_0198,Chef de projet,Chef de projet,06/10/2025 00:00,10/10/2025 18:54,,2025/10/19,Sprint 16
DL-1030,10198,DL,DL, Move to silver : US cross crédit Lot 2,Analyse et développement selon les spécifications du ticket DL-1030.,Story,QA In Process,In Progress,No,10/10/2025 18:54,12/10/2025 00:20,29.42,Medium,Ahlem Tlili,teber.nour@gtiinfo.com.tn,acc_0198,Chef de projet,Chef de projet,06/10/2025 00:00,12/10/2025 00:20,,2025/10/19,Sprint 16
DL-1030,10198,DL,DL, Move to silver : US cross crédit Lot 2,Analyse et développement selon les spécifications du ticket DL-1030.,Story,Correction Post Review,In Progress,No,12/10/2025 00:20,13/10/2025 02:12,25.87,Medium,Ahlem Tlili,teber.nour@gtiinfo.com.tn,acc_0198,Chef de projet,Chef de projet,06/10/2025 00:00,13/10/2025 02:12,,2025/10/19,Sprint 16
DL-1030,10198,DL,DL, Move to silver : US cross crédit Lot 2,Analyse et développement selon les spécifications du ticket DL-1030.,Story,Correction Post QA,In Progress,No,13/10/2025 02:12,13/10/2025 21:35,19.37,Medium,Ahlem Tlili,teber.nour@gtiinfo.com.tn,acc_0198,Chef de projet,Chef de projet,06/10/2025 00:00,13/10/2025 21:35,,2025/10/19,Sprint 16
DL-1030,10198,DL,DL, Move to silver : US cross crédit Lot 2,Analyse et développement selon les spécifications du ticket DL-1030.,Story,To Be Deployed,Done,Yes,13/10/2025 21:35,13/10/2025 21:35,0.0,Medium,Ahlem Tlili,teber.nour@gtiinfo.com.tn,acc_0198,Chef de projet,Chef de projet,06/10/2025 00:00,13/10/2025 21:35,13/10/2025 21:35,2025/10/19,Sprint 16
DL-1048,10199,DL,DL,Préparation des données fiche client ,Analyse et développement selon les spécifications du ticket DL-1048.,Tâche,In Analysis,In Progress,No,06/08/2025 14:00,09/08/2025 12:31,70.52,Medium,Ahlem Tlili,teber.nour@gtiinfo.com.tn,acc_0199,Chef de projet,Chef de projet,06/08/2025 14:00,09/08/2025 12:31,,,KANBAN BOARD
DL-1048,10199,DL,DL,Préparation des données fiche client ,Analyse et développement selon les spécifications du ticket DL-1048.,Tâche,To Do,In Progress,No,09/08/2025 12:31,10/08/2025 09:00,20.49,Medium,Ahlem Tlili,teber.nour@gtiinfo.com.tn,acc_0199,Chef de projet,Chef de projet,06/08/2025 14:00,10/08/2025 09:00,,,KANBAN BOARD
DL-1048,10199,DL,DL,Préparation des données fiche client ,Analyse et développement selon les spécifications du ticket DL-1048.,Tâche,In Process,In Progress,No,10/08/2025 09:00,14/08/2025 19:33,106.55,Medium,Ahlem Tlili,teber.nour@gtiinfo.com.tn,acc_0199,Chef de projet,Chef de projet,06/08/2025 14:00,14/08/2025 19:33,,,KANBAN BOARD
DL-1048,10199,DL,DL,Préparation des données fiche client ,Analyse et développement selon les spécifications du ticket DL-1048.,Tâche,In Review,In Progress,No,14/08/2025 19:33,16/08/2025 19:37,48.07,Medium,Ahlem Tlili,teber.nour@gtiinfo.com.tn,acc_0199,Chef de projet,Chef de projet,06/08/2025 14:00,16/08/2025 19:37,,,KANBAN BOARD
DL-1048,10199,DL,DL,Préparation des données fiche client ,Analyse et développement selon les spécifications du ticket DL-1048.,Tâche,Ready For Test,In Progress,No,16/08/2025 19:37,17/08/2025 12:44,17.12,Medium,Ahlem Tlili,teber.nour@gtiinfo.com.tn,acc_0199,Chef de projet,Chef de projet,06/08/2025 14:00,17/08/2025 12:44,,,KANBAN BOARD
DL-1048,10199,DL,DL,Préparation des données fiche client ,Analyse et développement selon les spécifications du ticket DL-1048.,Tâche,QA In Process,In Progress,No,17/08/2025 12:44,18/08/2025 08:30,19.76,Medium,Ahlem Tlili,teber.nour@gtiinfo.com.tn,acc_0199,Chef de projet,Chef de projet,06/08/2025 14:00,18/08/2025 08:30,,,KANBAN BOARD
DL-1048,10199,DL,DL,Préparation des données fiche client ,Analyse et développement selon les spécifications du ticket DL-1048.,Tâche,Correction Post Review,In Progress,No,18/08/2025 08:30,19/08/2025 02:56,18.44,Medium,Ahlem Tlili,teber.nour@gtiinfo.com.tn,acc_0199,Chef de projet,Chef de projet,06/08/2025 14:00,19/08/2025 02:56,,,KANBAN BOARD
DL-1048,10199,DL,DL,Préparation des données fiche client ,Analyse et développement selon les spécifications du ticket DL-1048.,Tâche,Correction Post QA,In Progress,No,19/08/2025 02:56,19/08/2025 21:58,19.04,Medium,Ahlem Tlili,teber.nour@gtiinfo.com.tn,acc_0199,Chef de projet,Chef de projet,06/08/2025 14:00,19/08/2025 21:58,,,KANBAN BOARD
DL-1048,10199,DL,DL,Préparation des données fiche client ,Analyse et développement selon les spécifications du ticket DL-1048.,Tâche,Blocked,In Progress,No,19/08/2025 21:58,22/08/2025 00:28,50.49,Medium,Ahlem Tlili,teber.nour@gtiinfo.com.tn,acc_0199,Chef de projet,Chef de projet,06/08/2025 14:00,22/08/2025 00:28,,,KANBAN BOARD
DL-1048,10199,DL,DL,Préparation des données fiche client ,Analyse et développement selon les spécifications du ticket DL-1048.,Tâche,To Be Deployed,Done,Yes,22/08/2025 00:28,22/08/2025 00:28,0.0,Medium,Ahlem Tlili,teber.nour@gtiinfo.com.tn,acc_0199,Chef de projet,Chef de projet,06/08/2025 14:00,22/08/2025 00:28,22/08/2025 00:28,,KANBAN BOARD
DL-1050,10200,DL,DL,analyse et préparation des données crédit : Table default ,Analyse et développement selon les spécifications du ticket DL-1050.,Tâche,In Analysis,In Progress,No,22/08/2025 14:00,23/08/2025 20:02,30.04,Medium,,,acc_0200,Chef de projet,Chef de projet,22/08/2025 14:00,23/08/2025 20:02,,,KANBAN BOARD
DL-1050,10200,DL,DL,analyse et préparation des données crédit : Table default ,Analyse et développement selon les spécifications du ticket DL-1050.,Tâche,To Do,In Progress,No,23/08/2025 20:02,24/08/2025 15:10,19.13,Medium,,,acc_0200,Chef de projet,Chef de projet,22/08/2025 14:00,24/08/2025 15:10,,,KANBAN BOARD
DL-1050,10200,DL,DL,analyse et préparation des données crédit : Table default ,Analyse et développement selon les spécifications du ticket DL-1050.,Tâche,In Process,In Progress,Yes,24/08/2025 15:10,,0.0,Medium,,,acc_0200,Chef de projet,Chef de projet,22/08/2025 14:00,24/08/2025 15:10,,,KANBAN BOARD
DL-764,10201,DL,DL,Use case : ALM,Analyse et développement selon les spécifications du ticket DL-764.,Epic,In Analysis,In Progress,No,04/08/2025 00:00,04/08/2025 21:57,21.96,Medium,Abderrahim Aziza,dridi.chaima@gtiinfo.com.tn,acc_0201,Chef de projet,Chef de projet,04/08/2025 00:00,04/08/2025 21:57,,2026/03/03,Sprint 23
DL-764,10201,DL,DL,Use case : ALM,Analyse et développement selon les spécifications du ticket DL-764.,Epic,To Do,In Progress,Yes,04/08/2025 21:57,,0.0,Medium,Abderrahim Aziza,dridi.chaima@gtiinfo.com.tn,acc_0201,Chef de projet,Chef de projet,04/08/2025 00:00,04/08/2025 21:57,,2026/03/03,Sprint 23
DL-1040,10202,DL,DL,Automatisation l'ingestion des métadonnées ,Analyse et développement selon les spécifications du ticket DL-1040.,Story,In Analysis,In Progress,No,22/10/2025 00:00,24/10/2025 06:21,54.36,Medium,TERRAS AHMED KHALIL,chaouch.ahmed@attijaribank.com.tn,acc_0202,Chef de projet,Chef de projet,22/10/2025 00:00,24/10/2025 06:21,,2025/11/04,Sprint 17
DL-1040,10202,DL,DL,Automatisation l'ingestion des métadonnées ,Analyse et développement selon les spécifications du ticket DL-1040.,Story,In Process,In Progress,No,24/10/2025 06:21,26/10/2025 05:09,46.79,Medium,TERRAS AHMED KHALIL,chaouch.ahmed@attijaribank.com.tn,acc_0202,Chef de projet,Chef de projet,22/10/2025 00:00,26/10/2025 05:09,,2025/11/04,Sprint 17
DL-1040,10202,DL,DL,Automatisation l'ingestion des métadonnées ,Analyse et développement selon les spécifications du ticket DL-1040.,Story,In Review,In Progress,No,26/10/2025 05:09,27/10/2025 12:52,31.72,Medium,TERRAS AHMED KHALIL,chaouch.ahmed@attijaribank.com.tn,acc_0202,Chef de projet,Chef de projet,22/10/2025 00:00,27/10/2025 12:52,,2025/11/04,Sprint 17
DL-1040,10202,DL,DL,Automatisation l'ingestion des métadonnées ,Analyse et développement selon les spécifications du ticket DL-1040.,Story,Ready For Test,In Progress,No,27/10/2025 12:52,28/10/2025 18:38,29.77,Medium,TERRAS AHMED KHALIL,chaouch.ahmed@attijaribank.com.tn,acc_0202,Chef de projet,Chef de projet,22/10/2025 00:00,28/10/2025 18:38,,2025/11/04,Sprint 17
DL-1040,10202,DL,DL,Automatisation l'ingestion des métadonnées ,Analyse et développement selon les spécifications du ticket DL-1040.,Story,QA In Process,In Progress,No,28/10/2025 18:38,30/10/2025 07:45,37.1,Medium,TERRAS AHMED KHALIL,chaouch.ahmed@attijaribank.com.tn,acc_0202,Chef de projet,Chef de projet,22/10/2025 00:00,30/10/2025 07:45,,2025/11/04,Sprint 17
DL-1040,10202,DL,DL,Automatisation l'ingestion des métadonnées ,Analyse et développement selon les spécifications du ticket DL-1040.,Story,Correction Post Review,In Progress,No,30/10/2025 07:45,31/10/2025 15:14,31.49,Medium,TERRAS AHMED KHALIL,chaouch.ahmed@attijaribank.com.tn,acc_0202,Chef de projet,Chef de projet,22/10/2025 00:00,31/10/2025 15:14,,2025/11/04,Sprint 17
DL-1040,10202,DL,DL,Automatisation l'ingestion des métadonnées ,Analyse et développement selon les spécifications du ticket DL-1040.,Story,Correction Post QA,In Progress,No,31/10/2025 15:14,01/11/2025 15:14,24.0,Medium,TERRAS AHMED KHALIL,chaouch.ahmed@attijaribank.com.tn,acc_0202,Chef de projet,Chef de projet,22/10/2025 00:00,01/11/2025 15:14,,2025/11/04,Sprint 17
DL-1040,10202,DL,DL,Automatisation l'ingestion des métadonnées ,Analyse et développement selon les spécifications du ticket DL-1040.,Story,Blocked,In Progress,Yes,01/11/2025 15:14,,0.0,Medium,TERRAS AHMED KHALIL,chaouch.ahmed@attijaribank.com.tn,acc_0202,Chef de projet,Chef de projet,22/10/2025 00:00,01/11/2025 15:14,,2025/11/04,Sprint 17
DL-749,10203,DL,DL,ALM,Analyse et développement selon les spécifications du ticket DL-749.,Story,In Analysis,In Progress,No,11/11/2025 00:00,12/11/2025 22:59,46.98,Medium,Iheb Sliti,teber.nour@gtiinfo.com.tn,acc_0203,Chef de projet,Chef de projet,11/11/2025 00:00,12/11/2025 22:59,,2025/11/24,Sprint 18
DL-749,10203,DL,DL,ALM,Analyse et développement selon les spécifications du ticket DL-749.,Story,To Do,In Progress,No,12/11/2025 22:59,13/11/2025 12:41,13.71,Medium,Iheb Sliti,teber.nour@gtiinfo.com.tn,acc_0203,Chef de projet,Chef de projet,11/11/2025 00:00,13/11/2025 12:41,,2025/11/24,Sprint 18
DL-749,10203,DL,DL,ALM,Analyse et développement selon les spécifications du ticket DL-749.,Story,In Process,In Progress,No,13/11/2025 12:41,17/11/2025 18:22,101.67,Medium,Iheb Sliti,teber.nour@gtiinfo.com.tn,acc_0203,Chef de projet,Chef de projet,11/11/2025 00:00,17/11/2025 18:22,,2025/11/24,Sprint 18
DL-749,10203,DL,DL,ALM,Analyse et développement selon les spécifications du ticket DL-749.,Story,QA In Process,In Progress,No,17/11/2025 18:22,19/11/2025 02:19,31.95,Medium,Iheb Sliti,teber.nour@gtiinfo.com.tn,acc_0203,Chef de projet,Chef de projet,11/11/2025 00:00,19/11/2025 02:19,,2025/11/24,Sprint 18
DL-749,10203,DL,DL,ALM,Analyse et développement selon les spécifications du ticket DL-749.,Story,Correction Post Review,In Progress,No,19/11/2025 02:19,20/11/2025 18:06,39.79,Medium,Iheb Sliti,teber.nour@gtiinfo.com.tn,acc_0203,Chef de projet,Chef de projet,11/11/2025 00:00,20/11/2025 18:06,,2025/11/24,Sprint 18
DL-749,10203,DL,DL,ALM,Analyse et développement selon les spécifications du ticket DL-749.,Story,Correction Post QA,In Progress,No,20/11/2025 18:06,21/11/2025 18:30,24.39,Medium,Iheb Sliti,teber.nour@gtiinfo.com.tn,acc_0203,Chef de projet,Chef de projet,11/11/2025 00:00,21/11/2025 18:30,,2025/11/24,Sprint 18
DL-749,10203,DL,DL,ALM,Analyse et développement selon les spécifications du ticket DL-749.,Story,Blocked,In Progress,No,21/11/2025 18:30,22/11/2025 19:11,24.69,Medium,Iheb Sliti,teber.nour@gtiinfo.com.tn,acc_0203,Chef de projet,Chef de projet,11/11/2025 00:00,22/11/2025 19:11,,2025/11/24,Sprint 18
DL-749,10203,DL,DL,ALM,Analyse et développement selon les spécifications du ticket DL-749.,Story,To Be Deployed,Done,Yes,22/11/2025 19:11,22/11/2025 19:11,0.0,Medium,Iheb Sliti,teber.nour@gtiinfo.com.tn,acc_0203,Chef de projet,Chef de projet,11/11/2025 00:00,22/11/2025 19:11,22/11/2025 19:11,2025/11/24,Sprint 18
DL-773,10204,DL,DL,Cadrage technique de projet,Analyse et développement selon les spécifications du ticket DL-773.,Task,In Analysis,In Progress,No,28/07/2025 16:00,30/07/2025 23:48,55.81,Medium,Iheb Sliti,teber.nour@gtiinfo.com.tn,acc_0204,Chef de projet,Chef de projet,28/07/2025 16:00,30/07/2025 23:48,,,KANBAN BOARD
DL-773,10204,DL,DL,Cadrage technique de projet,Analyse et développement selon les spécifications du ticket DL-773.,Task,To Do,In Progress,No,30/07/2025 23:48,31/07/2025 09:01,9.21,Medium,Iheb Sliti,teber.nour@gtiinfo.com.tn,acc_0204,Chef de projet,Chef de projet,28/07/2025 16:00,31/07/2025 09:01,,,KANBAN BOARD
DL-773,10204,DL,DL,Cadrage technique de projet,Analyse et développement selon les spécifications du ticket DL-773.,Task,In Process,In Progress,No,31/07/2025 09:01,05/08/2025 06:55,117.9,Medium,Iheb Sliti,teber.nour@gtiinfo.com.tn,acc_0204,Chef de projet,Chef de projet,28/07/2025 16:00,05/08/2025 06:55,,,KANBAN BOARD
DL-773,10204,DL,DL,Cadrage technique de projet,Analyse et développement selon les spécifications du ticket DL-773.,Task,In Review,In Progress,No,05/08/2025 06:55,06/08/2025 04:37,21.71,Medium,Iheb Sliti,teber.nour@gtiinfo.com.tn,acc_0204,Chef de projet,Chef de projet,28/07/2025 16:00,06/08/2025 04:37,,,KANBAN BOARD
DL-773,10204,DL,DL,Cadrage technique de projet,Analyse et développement selon les spécifications du ticket DL-773.,Task,Ready For Test,In Progress,No,06/08/2025 04:37,06/08/2025 23:56,19.32,Medium,Iheb Sliti,teber.nour@gtiinfo.com.tn,acc_0204,Chef de projet,Chef de projet,28/07/2025 16:00,06/08/2025 23:56,,,KANBAN BOARD
DL-773,10204,DL,DL,Cadrage technique de projet,Analyse et développement selon les spécifications du ticket DL-773.,Task,QA In Process,In Progress,No,06/08/2025 23:56,09/08/2025 09:33,57.62,Medium,Iheb Sliti,teber.nour@gtiinfo.com.tn,acc_0204,Chef de projet,Chef de projet,28/07/2025 16:00,09/08/2025 09:33,,,KANBAN BOARD
DL-773,10204,DL,DL,Cadrage technique de projet,Analyse et développement selon les spécifications du ticket DL-773.,Task,Correction Post Review,In Progress,No,09/08/2025 09:33,10/08/2025 08:34,23.0,Medium,Iheb Sliti,teber.nour@gtiinfo.com.tn,acc_0204,Chef de projet,Chef de projet,28/07/2025 16:00,10/08/2025 08:34,,,KANBAN BOARD
DL-773,10204,DL,DL,Cadrage technique de projet,Analyse et développement selon les spécifications du ticket DL-773.,Task,Correction Post QA,In Progress,No,10/08/2025 08:34,11/08/2025 12:04,27.5,Medium,Iheb Sliti,teber.nour@gtiinfo.com.tn,acc_0204,Chef de projet,Chef de projet,28/07/2025 16:00,11/08/2025 12:04,,,KANBAN BOARD
DL-773,10204,DL,DL,Cadrage technique de projet,Analyse et développement selon les spécifications du ticket DL-773.,Task,Blocked,In Progress,No,11/08/2025 12:04,14/08/2025 00:36,60.54,Medium,Iheb Sliti,teber.nour@gtiinfo.com.tn,acc_0204,Chef de projet,Chef de projet,28/07/2025 16:00,14/08/2025 00:36,,,KANBAN BOARD
DL-773,10204,DL,DL,Cadrage technique de projet,Analyse et développement selon les spécifications du ticket DL-773.,Task,To Be Deployed,Done,Yes,14/08/2025 00:36,14/08/2025 00:36,0.0,Medium,Iheb Sliti,teber.nour@gtiinfo.com.tn,acc_0204,Chef de projet,Chef de projet,28/07/2025 16:00,14/08/2025 00:36,14/08/2025 00:36,,KANBAN BOARD
DL-785,10205,DL,DL,Mise en place du script  pour les certificats de dépôt ,Analyse et développement selon les spécifications du ticket DL-785.,Story,In Analysis,In Progress,No,19/08/2025 00:00,20/08/2025 04:46,28.77,Medium,Iheb Sliti,teber.nour@gtiinfo.com.tn,acc_0205,Chef de projet,Chef de projet,19/08/2025 00:00,20/08/2025 04:46,,2025/09/02,Sprint 13
DL-785,10205,DL,DL,Mise en place du script  pour les certificats de dépôt ,Analyse et développement selon les spécifications du ticket DL-785.,Story,To Do,In Progress,No,20/08/2025 04:46,20/08/2025 17:49,13.05,Medium,Iheb Sliti,teber.nour@gtiinfo.com.tn,acc_0205,Chef de projet,Chef de projet,19/08/2025 00:00,20/08/2025 17:49,,2025/09/02,Sprint 13
DL-785,10205,DL,DL,Mise en place du script  pour les certificats de dépôt ,Analyse et développement selon les spécifications du ticket DL-785.,Story,In Process,In Progress,No,20/08/2025 17:49,22/08/2025 14:34,44.76,Medium,Iheb Sliti,teber.nour@gtiinfo.com.tn,acc_0205,Chef de projet,Chef de projet,19/08/2025 00:00,22/08/2025 14:34,,2025/09/02,Sprint 13
DL-785,10205,DL,DL,Mise en place du script  pour les certificats de dépôt ,Analyse et développement selon les spécifications du ticket DL-785.,Story,Ready For Test,In Progress,No,22/08/2025 14:34,23/08/2025 16:40,26.09,Medium,Iheb Sliti,teber.nour@gtiinfo.com.tn,acc_0205,Chef de projet,Chef de projet,19/08/2025 00:00,23/08/2025 16:40,,2025/09/02,Sprint 13
DL-785,10205,DL,DL,Mise en place du script  pour les certificats de dépôt ,Analyse et développement selon les spécifications du ticket DL-785.,Story,QA In Process,In Progress,No,23/08/2025 16:40,24/08/2025 22:18,29.64,Medium,Iheb Sliti,teber.nour@gtiinfo.com.tn,acc_0205,Chef de projet,Chef de projet,19/08/2025 00:00,24/08/2025 22:18,,2025/09/02,Sprint 13
DL-785,10205,DL,DL,Mise en place du script  pour les certificats de dépôt ,Analyse et développement selon les spécifications du ticket DL-785.,Story,Correction Post Review,In Progress,No,24/08/2025 22:18,25/08/2025 08:16,9.98,Medium,Iheb Sliti,teber.nour@gtiinfo.com.tn,acc_0205,Chef de projet,Chef de projet,19/08/2025 00:00,25/08/2025 08:16,,2025/09/02,Sprint 13
DL-785,10205,DL,DL,Mise en place du script  pour les certificats de dépôt ,Analyse et développement selon les spécifications du ticket DL-785.,Story,Correction Post QA,In Progress,No,25/08/2025 08:16,26/08/2025 05:05,20.81,Medium,Iheb Sliti,teber.nour@gtiinfo.com.tn,acc_0205,Chef de projet,Chef de projet,19/08/2025 00:00,26/08/2025 05:05,,2025/09/02,Sprint 13
DL-785,10205,DL,DL,Mise en place du script  pour les certificats de dépôt ,Analyse et développement selon les spécifications du ticket DL-785.,Story,To Be Deployed,Done,Yes,26/08/2025 05:05,26/08/2025 05:05,0.0,Medium,Iheb Sliti,teber.nour@gtiinfo.com.tn,acc_0205,Chef de projet,Chef de projet,19/08/2025 00:00,26/08/2025 05:05,26/08/2025 05:05,2025/09/02,Sprint 13
DL-787,10206,DL,DL,Mise en place du script  pour les clients ,Analyse et développement selon les spécifications du ticket DL-787.,Story,In Analysis,In Progress,No,04/08/2025 00:00,05/08/2025 23:16,47.28,Medium,Iheb Sliti,teber.nour@gtiinfo.com.tn,acc_0206,Chef de projet,Chef de projet,04/08/2025 00:00,05/08/2025 23:16,,2025/08/18,Sprint 12
DL-787,10206,DL,DL,Mise en place du script  pour les clients ,Analyse et développement selon les spécifications du ticket DL-787.,Story,To Do,In Progress,No,05/08/2025 23:16,06/08/2025 16:28,17.2,Medium,Iheb Sliti,teber.nour@gtiinfo.com.tn,acc_0206,Chef de projet,Chef de projet,04/08/2025 00:00,06/08/2025 16:28,,2025/08/18,Sprint 12
DL-787,10206,DL,DL,Mise en place du script  pour les clients ,Analyse et développement selon les spécifications du ticket DL-787.,Story,In Process,In Progress,No,06/08/2025 16:28,09/08/2025 22:40,78.2,Medium,Iheb Sliti,teber.nour@gtiinfo.com.tn,acc_0206,Chef de projet,Chef de projet,04/08/2025 00:00,09/08/2025 22:40,,2025/08/18,Sprint 12
DL-787,10206,DL,DL,Mise en place du script  pour les clients ,Analyse et développement selon les spécifications du ticket DL-787.,Story,In Review,In Progress,No,09/08/2025 22:40,11/08/2025 19:26,44.76,Medium,Iheb Sliti,teber.nour@gtiinfo.com.tn,acc_0206,Chef de projet,Chef de projet,04/08/2025 00:00,11/08/2025 19:26,,2025/08/18,Sprint 12
DL-787,10206,DL,DL,Mise en place du script  pour les clients ,Analyse et développement selon les spécifications du ticket DL-787.,Story,Ready For Test,In Progress,No,11/08/2025 19:26,12/08/2025 21:36,26.18,Medium,Iheb Sliti,teber.nour@gtiinfo.com.tn,acc_0206,Chef de projet,Chef de projet,04/08/2025 00:00,12/08/2025 21:36,,2025/08/18,Sprint 12
DL-787,10206,DL,DL,Mise en place du script  pour les clients ,Analyse et développement selon les spécifications du ticket DL-787.,Story,QA In Process,In Progress,No,12/08/2025 21:36,13/08/2025 12:16,14.66,Medium,Iheb Sliti,teber.nour@gtiinfo.com.tn,acc_0206,Chef de projet,Chef de projet,04/08/2025 00:00,13/08/2025 12:16,,2025/08/18,Sprint 12
